,full name,state,state debt,Same State Loan Office,Different State Loan Office,Same State Liquidated Debt,Different State Liquidated Debt,Pierce Certificates,Total,SSLO Total,DSLO Total,SSLD Total,DSLD Total,PC Total,Debt Total,tot_pre1790_certs
2283,['Thomas Rodeliffe'],SC,SC,,,,,,272.15,0.0,0.0,0.0,0.0,0.0,0.0,0
2284,['Thomas Rogers'],CT,CT,['Thomas Rogers'],,,['Thomas Rogers'],['Thomas Rogers'],79.46,229.23753000000002,0.0,0.0,3449.5555555555557,16.78,3695.5730855555557,3
2285,['Thomas Ross'],SC,SC,,,,,['Thomas Ross'],309.4171,0.0,0.0,0.0,0.0,0.0,0.0,1
2286,['Thomas Rumreil'],RI,RI,,,,,,272.6,0.0,0.0,0.0,0.0,0.0,0.0,0
2287,['Thomas Russell'],MA,CT,['Thomas Russell'],"['Thomas Russel', 'Thomas Russell']",['Thomas Russell'],['Thomas Russell'],['Thomas C Russell'],4099.85,52.458330000000004,16028.10821,0.0,22.855555555555554,1594.8600000000001,17698.282095555554,5
2288,['Thomas Sabin'],RI,RI,,,,,,328.67,0.0,0.0,0.0,0.0,0.0,0.0,0
2289,['Thomas Shaw'],CT,CT,,,['Thomas Shaw'],['Thomas Shaw'],,36378.96,0.0,0.0,88.72222222222223,88.72222222222223,0.0,177.44444444444446,2
2290,['Thomas Shubrick'],SC,SC,,,,,,2954.58,0.0,0.0,0.0,0.0,0.0,0.0,0
2291,['Thomas Smart'],RI,RI,,,,,,21.42,0.0,0.0,0.0,0.0,0.0,0.0,0
2292,['Thomas Smith'],SC,SC,,,,,,10508.9,0.0,0.0,0.0,0.0,0.0,0.0,0
2293,['Thomas Starr'],CT,CT,['Thomas Starr'],,,,['Thomas Starr'],1000.0,104.5944,0.0,0.0,0.0,1829.1199999999997,1933.7143999999996,2
2294,['Thomas Stephens'],MA,NH,,,,,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2295,['Thomas Stewart'],PA,PA,['Thomas Stewart'],,['Thomas Stewart'],,['Thomas Stewart'],860.31,898.10419,0.0,203.2888888888889,0.0,293.70000000000005,1395.0930788888888,3
2296,['Thomas Taylor'],SC,SC,,,,,,658.05,0.0,0.0,0.0,0.0,0.0,0.0,0
2297,['Thomas Thornton'],VA,MD,['Thomas Thorton'],['Thomas Thorton'],,,,1365.75,0.0,500.0,0.0,0.0,0.0,500.0,2
2298,['Thomas Tillinghast'],RI,RI,,,,,,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2299,['Thomas Turner'],SC,SC,,,,,,2744.52,0.0,0.0,0.0,0.0,0.0,0.0,0
2300,['Thomas Vailes'],NY,CT,,,,,,22.42,0.0,0.0,0.0,0.0,0.0,0.0,0
2301,['Thomas Waters'],MD,MD,['Thomas Waters'],"['Thomas Waters', 'Thomas Water']",,,,242.65,28.59583,308.95272,0.0,0.0,0.0,337.54855,2
2302,['Thomas Williams'],CT,CT,"['William Thomas', 'Thomas Williams']","['Thomas M Williams', 'Thomas Williams']",['Thomas Williams'],['Thomas Williams'],['Thomas Williams'],330.43,99.52917,952.94441,0.0,1627.4888888888888,197.99,2877.9524688888887,5
2303,['Thomas Williams'],MA,NH,"['William Thomas', 'Thomas Williams']","['Thomas M Williams', 'Thomas Williams']",['Thomas Williams'],['Thomas Williams'],['Thomas Williams'],600.0,0.0,1052.4735799999999,0.0,1627.4888888888888,172.25,2852.212468888889,5
2304,['Thomas Willing'],PA,PA,,,,['Thomas Willing'],,36274.37,0.0,0.0,0.0,1.9,0.0,1.9,1
2305,['Thomas Woolford'],MD,MD,,,,,['Thomas Woolford'],6046.96,0.0,0.0,0.0,0.0,5857.96,5857.96,1
2306,['Thriphma Steer'],RI,RI,,,,,,26.82,0.0,0.0,0.0,0.0,0.0,0.0,0
2307,['Timothy Baldwin'],CT,CT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2308,['Timothy Burnham'],CT,CT,['Timothy Burnham'],,['Timothy Burnham'],['Timothy Burnham'],['Timothy Burnam'],94.01,92.783332,0.0,1.2555555555555555,1.2555555555555555,28.53,123.82444311111112,4
2309,['Timothy Burr'],CT,CT,,,,,,79.87,0.0,0.0,0.0,0.0,0.0,0.0,0
2310,['Timothy Dexter'],MA,NH,,,['Timothy Dexter'],['Timothy Dexter'],,1600.19,0.0,0.0,0.0,1563.7555555555555,0.0,1563.7555555555555,2
2311,['Timothy Green'],CT,CT,"['Timothy Greene', 'Timothy Green']","['Timothy Green', 'Timothy J. Green']",,,,307.17,375.747216,641.97224,0.0,0.0,0.0,1017.719456,2
2312,['Timothy Ham'],NH,NH,['Timothy Ham'],,,,,1454.42,80.37777,0.0,0.0,0.0,0.0,80.37777,1
2313,['Timothy Larabee'],CT,CT,['Timothy Larabee'],,,,,1000.0,400.0,0.0,0.0,0.0,0.0,400.0,1
2314,['Timothy Mix'],CT,CT,,,,,,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2315,['Timothy Peckham'],RI,CT,,,,,,90.55,0.0,0.0,0.0,0.0,0.0,0.0,0
2316,['Timothy Pitkin'],CT,CT,['Timothy Pitkin'],,,,,638.69,69.45555999999999,0.0,0.0,0.0,0.0,69.45555999999999,1
2317,['Timothy Porter'],CT,CT,,,,,,63.54,0.0,0.0,0.0,0.0,0.0,0.0,0
2318,['Timothy Starkey'],CT,CT,,,,,,1069.6,0.0,0.0,0.0,0.0,0.0,0.0,0
2319,['Timothy Walker'],NH,NH,['Timothy Walker'],,,,,22.02,1417.37786,0.0,0.0,0.0,0.0,1417.37786,1
2320,['Timothy Wathers'],NH,NH,,,,,,203.84,0.0,0.0,0.0,0.0,0.0,0.0,0
2321,['Titus Salter'],NH,NH,,,,,,282.82,0.0,0.0,0.0,0.0,0.0,0.0,0
2322,['Titus Street'],CT,CT,,,,,,275.96,0.0,0.0,0.0,0.0,0.0,0.0,0
2323,['Tobias Saunders'],RI,RI,,,,,,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0
2324,"['Tristram Bowdle', 'Gassway Watkins']",MD,MD,,,,,,101.41,0.0,0.0,0.0,0.0,0.0,0.0,0
2325,"['Trustees of the Presbyterian Church ', ' Trustees of Prebn Church Abarwick Bucks County']",PA,PA,,,,,,510.96,0.0,0.0,0.0,0.0,0.0,0.0,0
2326,['Trustees of the Presbyterian Church '],PA,PA,,,,,,1027.67,0.0,0.0,0.0,0.0,0.0,0.0,0
2327,['Tucker Harris'],SC,SC,,,,,,484.06,0.0,0.0,0.0,0.0,0.0,0.0,0
2328,['Turpin Smith'],RI,RI,,,,,,44.56,0.0,0.0,0.0,0.0,0.0,0.0,0
2329,['Upton Scott'],MD,MD,,,,,,1789.03,0.0,0.0,0.0,0.0,0.0,0.0,0
2330,['Uriah Field'],CT,CT,['Uriah Field'],,,['Uriah Field'],,1407.09,520.23749,0.0,0.0,19.8,0.0,540.0374899999999,2
2331,"['Uriah Forrest', 'Benjamin Stoddert']",MD,MD,,['Benjamin Stoddert'],,,['Uriah Forrest'],44811.1,0.0,175.41667999999999,0.0,0.0,426.15999999999997,601.5766799999999,2
2332,['Uriah Forrest'],MD,MD,,,,,['Uriah Forrest'],1113.87,0.0,0.0,0.0,0.0,426.15999999999997,426.15999999999997,1
2333,['Uriah Horrest'],MD,MD,,,,,,758.4,0.0,0.0,0.0,0.0,0.0,0.0,0
2334,['Vachel White'],MD,MD,['Vachel White'],,,,,1204.66,933.89438,0.0,0.0,0.0,0.0,933.89438,1
2335,['Valentine Marter'],MD,MD,,,,,,49.99,0.0,0.0,0.0,0.0,0.0,0.0,0
2336,['Valentine Swartz'],MD,MD,,,,,,4177.34,0.0,0.0,0.0,0.0,0.0,0.0,0
2337,['Valetine Hahn'],PA,PA,['Valentine Hahn'],,,,,1079.47,40.366659999999996,0.0,0.0,0.0,0.0,40.366659999999996,1
2338,['Viard Granie'],FR,SC,,,,,,41.16,0.0,0.0,0.0,0.0,0.0,0.0,0
2339,['Wallace Muir'],MD,MD,,,,,,10876.39,0.0,0.0,0.0,0.0,0.0,0.0,0
2340,['Walter Buddington'],CT,CT,['Walter Buddington'],,,,,14.46,399.59163,0.0,0.0,0.0,0.0,399.59163,1
2341,['Walter Channing'],RI,RI,,,,,,2711.7,0.0,0.0,0.0,0.0,0.0,0.0,0
2342,['Walter Cornell'],RI,RI,,,,,,35.67,0.0,0.0,0.0,0.0,0.0,0.0,0
2343,['Walter Easton'],RI,RI,,,,,,116.24,0.0,0.0,0.0,0.0,0.0,0.0,0
2344,['Walter Hellen'],MD,MD,,,,,,110.04,0.0,0.0,0.0,0.0,0.0,0.0,0
2345,['Walter S Chandler'],MD,MD,,,,,,8466.63,0.0,0.0,0.0,0.0,0.0,0.0,0
2346,['Walter Stewart'],PA,PA,,,,,['Walter Stewart'],11690.6,0.0,0.0,0.0,0.0,6205.65,6205.65,1
2347,['Ward Clark Dean'],NH,NH,,,,,,269.99,0.0,0.0,0.0,0.0,0.0,0.0,0
2348,"['Welcome Allen', 'William Allen']",RI,RI,,,,,,107.31,0.0,0.0,0.0,0.0,0.0,0.0,0
2349,['Welcome Arnold'],RI,CT,,,,,,9832.6,0.0,0.0,0.0,0.0,0.0,0.0,0
2350,['Wheeler Coit Treasurer'],CT,CT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2351,['Wheeler Coit'],CT,CT,['Wheeler Coit'],,,,,8170.9,7739.472299999999,0.0,0.0,0.0,0.0,7739.472299999999,1
2352,['Wilder Bevins'],PA,PA,,,,,['Wilder Bevins'],2227.58,0.0,0.0,0.0,0.0,172.64,172.64,1
2353,['Willam F Miller'],CT,CT,"['William Miller', 'William F Miller']",,,,,641.03,443.108331,0.0,0.0,0.0,0.0,443.108331,1
2354,['William Allen'],RI,RI,,,,,,6027.56,0.0,0.0,0.0,0.0,0.0,0.0,0
2355,['William Andrews'],CT,PA,,['William Andrews'],['William Andrews'],['William Andrews'],['William Andrews'],34.05,0.0,173.7778,0.0,8.0,81.57,263.3478,4
2356,['William Applegate'],NJ,PA,['William Applegate'],,['William Applegate'],['William Applegate'],,1266.67,0.0,0.0,0.0,6.2444444444444445,0.0,6.2444444444444445,3
2357,['William Arnold'],RI,RI,,,,,,1450.49,0.0,0.0,0.0,0.0,0.0,0.0,0
2358,['William Axson'],SC,SC,,,,,,65.89,0.0,0.0,0.0,0.0,0.0,0.0,0
2359,['William Ball'],PA,PA,['William Ball'],['William Ball'],['William Ball'],['William Ball'],['William Ball'],2876.49,224.19445000000002,0.0,44.98888888888889,783.0333333333334,39.76,1091.9766722222223,5
2360,['William Barnard'],CT,CT,,,,,,23.72,0.0,0.0,0.0,0.0,0.0,0.0,0
2361,['William Barton'],RI,RI,,,,,,4016.16,0.0,0.0,0.0,0.0,0.0,0.0,0
2362,['William Battey'],RI,RI,,,,,,3048.52,0.0,0.0,0.0,0.0,0.0,0.0,0
2363,['William Beatty'],MD,MD,['William Beatty'],,,,['William Beatty'],422.32,132.90555,0.0,0.0,0.0,284.49,417.39555,2
2364,['William Beaven'],PA,PA,,,,,,297.07,0.0,0.0,0.0,0.0,0.0,0.0,0
2365,['William Belcher'],CT,CT,['William Belcher'],,,,,858.87,1183.275,0.0,0.0,0.0,0.0,1183.275,1
2366,['William Billings'],RI,RI,,,,,,200.87,0.0,0.0,0.0,0.0,0.0,0.0,0
2367,['William Blackburn'],PA,PA,,,['William Blackburn'],,,600.0,0.0,0.0,85.74444444444444,0.0,0.0,85.74444444444444,1
2368,['William Bliss'],RI,RI,,,,,,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2369,['William Boyd'],NY,NC,,['William Boyd'],['William Boyd'],['William Boyd'],['William Boyd'],190.86,0.0,264.30838,0.0,953.3222222222222,0.0,1217.6306022222223,4
2370,['William Brandon'],NC,NC,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2371,['William Brown'],PA,PA,"['William Browne', 'William Brown']","['William Browne', 'William Brown']",['William Brown'],['William Brown'],"['William Browne', 'William Brown']",665.71,750.96111,263.30001000000004,6138.022222222222,7767.799999999999,1061.74,15981.82334222222,5
2372,['William Campbell'],MD,MD,,['William Campbell'],,['William Campbell'],['William Campbell'],28933.07,0.0,129.15555,0.0,120.36666666666667,310.78999999999996,560.3122166666667,3
2373,['William Carlin'],VA,MD,['William Carlin'],['William Carlin'],,,['William Carlin'],554.54,318.75,187.5,0.0,0.0,148.6,654.85,3
2374,['William Cleland'],MA,PA,,,,,,24498.78,0.0,0.0,0.0,0.0,0.0,0.0,0
2375,['William Coit'],CT,CT,,,,,,1530.67,0.0,0.0,0.0,0.0,0.0,0.0,0
2376,['William Cole'],SC,MD,,,,,,4195.26,0.0,0.0,0.0,0.0,0.0,0.0,0
2377,['William Cook'],CT,CT,,['William Cook'],['William Cook'],['William Cook'],['William Cook'],217.2,0.0,98.28334,0.0,2623.677777777778,918.1899999999999,3640.151117777778,4
2378,['William Cook'],PA,PA,,['William Cook'],['William Cook'],['William Cook'],['William Cook'],75.0,0.0,98.28334,2588.0,2623.677777777778,159.49,5469.451117777778,4
2379,['William Cooke'],MD,MD,,,,,,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2380,['William Cramond'],PA,PA,,,,,,4382.25,0.0,0.0,0.0,0.0,0.0,0.0,0
2381,['William Crapon'],RI,RI,,,,,,51.26,0.0,0.0,0.0,0.0,0.0,0.0,0
2382,['William Crawford'],PA,PA,['William Crawford'],['William Crawford'],['William Crawford'],,['William Crawford'],1476.6,92.79444000000001,30.516659999999998,29.0,0.0,2672.09,2824.4011,4
2383,['William Cuttino'],SC,SC,,,,,,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0
2384,['William Davis'],MA,RI,,['William Davis'],,['William Davids'],['William Davis'],157.35,0.0,486.43336999999997,0.0,26.666666666666668,6595.12,7108.220036666667,3
2385,['William Deakins'],MD,MD,['William Deakins'],,,,,4681.36,932.93331,0.0,0.0,0.0,0.0,932.93331,1
2386,['William Dean'],PA,PA,['William Dean'],,['William Dean'],['William Dean'],['William Dean'],625.68,453.09726,0.0,449.7888888888889,862.7888888888889,324.9,2090.5750377777777,4
2387,['William Dickensheet'],MD,MD,['William Dickensheet'],,,,,50.0,50.00833,0.0,0.0,0.0,0.0,50.00833,1
2388,['William Drinker'],PA,PA,,,,,,1970.76,0.0,0.0,0.0,0.0,0.0,0.0,0
2389,['William Duncan'],NH,NH,,,,,,190.61,0.0,0.0,0.0,0.0,0.0,0.0,0
2390,['William Earle'],RI,RI,,,,,,1449.93,0.0,0.0,0.0,0.0,0.0,0.0,0
2391,['William Ellery'],CT,CT,,,,['William Ellery'],,1269.25,0.0,0.0,0.0,68.76666666666667,0.0,68.76666666666667,1
2392,['William Elliot'],PA,PA,,,"['William Elliot', 'William Elliott']",,['William Elliott'],315.85,0.0,0.0,57320.833333333336,0.0,0.0,57320.833333333336,2
2393,['William Ewing'],GA,GA,,,,,,36.3918,0.0,0.0,0.0,0.0,0.0,0.0,0
2394,['William Faris'],MD,MD,['William Faris'],['William Farris'],,,,1116.7,484.20141999999987,559.4166,0.0,0.0,0.0,1043.61802,2
2395,['William Findley'],PA,PA,,,['William Finley'],['William Finley'],['William Findley'],3270.08,0.0,0.0,28.444444444444443,38.44444444444444,23.0,89.88888888888889,3
2396,['William Fisher'],NH,NH,,['William Fisher'],,,['William Fisher'],1452.35,0.0,71.99306,0.0,0.0,151.88,223.87306,2
2397,['William Fitzhugh'],MD,MD,['William Fitzhugh'],['William Fitzhugh'],,,['William Fitzhugh'],3023.98,545.50552,0.0,0.0,0.0,0.0,545.50552,3
2398,['William Forrest'],PA,PA,,,,,['William Forrest'],21339.6,0.0,0.0,0.0,0.0,161.88,161.88,1
2399,['William Fripp'],SC,SC,,,,,,376.34,0.0,0.0,0.0,0.0,0.0,0.0,0
2400,['William Gardner'],NH,NH,['William Gardner'],,,['William Gardner'],['William Gardner'],1099.5,24671.10992,0.0,0.0,851.6222222222221,80.0,25602.73214222222,3
2401,['William Govett'],PA,PA,,,['William Govett'],,,7243.6,0.0,0.0,21.244444444444444,0.0,0.0,21.244444444444444,1
2402,['William Gowdey'],SC,SC,,,,,,25.73,0.0,0.0,0.0,0.0,0.0,0.0,0
2403,['William Graham'],PA,PA,['William Graham'],['William Graham'],,['William Graham'],"['Wiliam Graham', 'William Graham']",26002.14,16591.254159999997,11806.794600000001,0.0,2.5,79.3,28479.848759999997,4
2404,['William Graham'],SC,SC,['William Graham'],['William Graham'],,['William Graham'],"['Wiliam Graham', 'William Graham']",126.2,0.0,28398.048759999998,0.0,2.5,0.0,28400.548759999998,4
2405,['William Gray'],NH,NH,,"['William Gray 3rd', 'William Gray']",,,['William Gray'],600.0,0.0,882.6847300000001,0.0,0.0,141.0,1023.6847300000001,2
2406,['William Greene'],RI,RI,,,,,,23.27,0.0,0.0,0.0,0.0,0.0,0.0,0
2407,['William Greenwood'],SC,SC,,,,,,2752.08,0.0,0.0,0.0,0.0,0.0,0.0,0
2408,['William H Imlay'],CT,CT,"['Wiliam Imlay', 'William H Imlay']",,,,,515.51,1957.9305700000004,0.0,0.0,0.0,0.0,1957.9305700000004,1
2409,['William Hall'],PA,PA,['William Hall'],['William Hall'],['William Hall'],['William Hall'],['William Hall'],8743.37,7503.083340000001,86.54444000000001,55.0,1354.1,863.2299999999999,9861.95778,5
2410,['William Hall'],RI,RI,['William Hall'],['William Hall'],['William Hall'],['William Hall'],['William Hall'],251.96,0.0,7589.627780000001,0.0,1354.1,863.2299999999999,9806.95778,5
2411,['William Ham'],NH,NH,,,,,,84.58,0.0,0.0,0.0,0.0,0.0,0.0,0
2412,['William Hart'],CT,CT,['William Hart'],['William Hart'],,"['William Hart', 'William D Hart']",,12414.71,10678.6113,299.025,0.0,1121.6777777777777,0.0,12099.314077777777,3
2413,['William Harwood'],MD,MD,,['William Harwood'],,,,178.05,0.0,131.31807,0.0,0.0,0.0,131.31807,1
2414,['William Hasell Gibbes'],SC,SC,,,,,,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0
2415,['William Hayes'],PA,PA,,,,['William Haynes'],"['William Haynes', 'William Hayes']",9618.58,0.0,0.0,0.0,46.666666666666664,242.93,289.5966666666667,2
2416,['William Henderson'],PA,PA,['William Henderson'],['William Henderson'],['William Henderson'],,['William Henderson'],3628.62,1635.5459,0.0,54.41111111111111,0.0,6558.959999999999,8248.91701111111,4
2417,['William Hendle'],PA,PA,,,,,,120.77,0.0,0.0,0.0,0.0,0.0,0.0,0
2418,['William Heriot'],SC,SC,,,,,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2419,['William Higgins'],CT,CT,,,['William Higgins'],['William Higgins'],['William Higgins'],1352.01,0.0,0.0,63.144444444444446,63.144444444444446,663.9699999999999,790.2588888888888,3
2420,['William Hill'],CT,CT,['William Hill'],['William Hill'],,['William Hill'],['William Hill'],162.57,162.5778,386.2083,0.0,39.84444444444444,225.31,813.9405444444444,4
2421,['William Hillhouse'],CT,CT,['William Hillhouse'],,['William Hillhouse'],['William Hillhouse'],,464.02,271.47497999999996,0.0,6.5,6.5,0.0,284.47497999999996,3
2422,['William Hindman'],MD,MD,,,,,,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2423,['William Hodgson'],VA,MD,,,,,,365.9,0.0,0.0,0.0,0.0,0.0,0.0,0
2424,['William Hollingshead'],PA,PA,,,['William Hollingshead'],,,213.33,0.0,0.0,20.0,0.0,0.0,20.0,1
2425,['William Holroyd '],RI,RI,,,,,,493.73,0.0,0.0,0.0,0.0,0.0,0.0,0
2426,['William Hort'],SC,SC,,,,,,476.09,0.0,0.0,0.0,0.0,0.0,0.0,0
2427,['William House'],MD,MD,['William House'],,,,,25.47,25.4875,0.0,0.0,0.0,0.0,25.4875,1
2428,['William Hunter'],GA,GA,,,,,,9.467260000000001,0.0,0.0,0.0,0.0,0.0,0.0,0
2429,['William Hyslop'],MA,CT,['William Hyslop'],,,,,500.13,0.0,0.0,0.0,0.0,0.0,0.0,1
2430,['William Ives'],GA,GA,,,,,,31.602366,0.0,0.0,0.0,0.0,0.0,0.0,0
2431,['William Johnson'],SC,SC,,,,,,2135.22,0.0,0.0,0.0,0.0,0.0,0.0,0
2432,['William Jones'],MA,RI,['William Jones'],"['William Jones', 'William Johnes']",,"['William Jones', 'William Johnes']",['William Jones'],164.28,0.0,3100.4164000000005,0.0,1154.8555555555554,531.1800000000001,4786.451955555556,4
2433,['William Jones'],NY,CT,['William Jones'],"['William Jones', 'William Johnes']",,"['William Jones', 'William Johnes']",['William Jones'],24.92,38.202780000000004,3029.9914,0.0,1154.8555555555554,787.7,5010.749735555555,4
2434,['William Jones'],SC,SC,['William Jones'],"['William Jones', 'William Johnes']",,"['William Jones', 'William Johnes']",['William Jones'],500.0,0.0,3100.4164000000005,0.0,1154.8555555555554,531.1800000000001,4786.451955555556,4
2435,"['William Joseph', 'Richard Hart']",CT,CT,,,,,,181.07,0.0,0.0,0.0,0.0,0.0,0.0,0
2436,['William Judd'],CT,CT,,,,,['William Judd'],1494.22,0.0,0.0,0.0,0.0,2446.41,2446.41,1
2437,['William Kenly'],PA,PA,['William Kenly'],,['William Kenly'],,,2967.88,891.92494,0.0,6.2444444444444445,0.0,0.0,898.1693844444444,2
2438,['William Kidd'],PA,PA,,,,,,3202.65,0.0,0.0,0.0,0.0,0.0,0.0,0
2439,['William King'],CT,CT,,,,['William King'],,400.3,0.0,0.0,0.0,88.95555555555555,0.0,88.95555555555555,1
2440,['William Knox'],PA,PA,['William Knox'],,,['William Knox'],['William Knox'],724.46,52.36389,0.0,0.0,70.26666666666667,113.65,236.28055666666666,3
2441,['William Langley'],RI,RI,,,,,,798.32,0.0,0.0,0.0,0.0,0.0,0.0,0
2442,"['William Larned', 'Clark register', 'Nightingale transfer from register', 'Clark Register', 'Nightingale transfer from Register']",RI,RI,,,,,,213.66,0.0,0.0,0.0,0.0,0.0,0.0,0
2443,['William Lee'],PA,PA,['William Lee'],['William Lee'],['William Lee'],['William Lee'],['William Lee'],1.24,0.0,5257.501467,0.0,31.866666666666667,900.47,6189.838133666667,5
2444,['William Leffingwell'],CT,CT,,,,,,1229.7,0.0,0.0,0.0,0.0,0.0,0.0,0
2445,['William Littlejohn'],NC,NC,,,,,,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2446,['William Lodge'],MD,MD,,,,,,121.88,0.0,0.0,0.0,0.0,0.0,0.0,0
2447,['William Lynch'],PA,PA,,,,,,1565.69,0.0,0.0,0.0,0.0,0.0,0.0,0
2448,['William Marbury'],MD,MD,,,,,,76680.14,0.0,0.0,0.0,0.0,0.0,0.0,0
2449,['William Martin'],PA,PA,,['William Martin'],['William Martain'],['William Martin'],['William Martin'],2279.35,0.0,59.23333,20.511111111111113,112.83333333333333,4935.92,5128.497774444444,4
2450,['William Mason'],SC,SC,,,,,,1537.37,0.0,0.0,0.0,0.0,0.0,0.0,0
2451,['William Matson'],CT,CT,,['William Matson'],,,['William Mason'],868.76,0.0,49.20833,0.0,0.0,275.0,324.20833,2
2452,['William Matthews'],MD,MD,['William Matthews'],['William Mathews'],,"['William Matthews', 'William Mathews']","['William Matthews', 'William Mathews']",210.73,475.06944,39.39167,0.0,208.52222222222224,371.6,1094.5833322222222,4
2453,['William McClelland'],PA,PA,,,,,,56.18,0.0,0.0,0.0,0.0,0.0,0.0,0
2454,['William McClure'],NC,NC,,,,,,3012.55,0.0,0.0,0.0,0.0,0.0,0.0,0
2455,['William McCurdy'],PA,PA,,,,,,2040.33,0.0,0.0,0.0,0.0,0.0,0.0,0
2456,['William Miller'],MD,MD,,"['William Miller', 'William F Miller', 'William Millner']",,['William Miller'],['William Miller'],208.33,0.0,2339.015151,0.0,1375.0666666666666,2424.66,6138.741817666667,3
2457,['William Mitchell'],CT,CT,['William Mitchell'],['William Mitchell'],,,['William Mitchell'],778.22,0.0,174.79724000000002,0.0,0.0,341.44,516.23724,3
2458,['William Montgomery Sterrett'],PA,PA,['William Montgomery'],,['William Montgomery'],,,2643.25,460.62359,0.0,26.266666666666666,0.0,0.0,486.89025666666663,2
2459,['William Morris'],CT,CT,,"['William Morris', 'William Moris']",['William Morris'],['William Morris'],['William Morris'],455.36,0.0,86.24028,21.255555555555556,21.255555555555556,500.57,629.3213911111111,4
2460,['William Moseley'],CT,CT,,,,,['William Mosely'],44.55,0.0,0.0,0.0,0.0,0.0,0.0,1
2461,['William Moulder'],PA,PA,['William Moulder'],,['William Moulder'],,,1133.65,1225.0,0.0,1458.411111111111,0.0,0.0,2683.411111111111,2
2462,['William N Rhodes'],RI,RI,,,,,,38.35,0.0,0.0,0.0,0.0,0.0,0.0,0
2463,['William Nevill Thomas'],SC,SC,,,,,,427.41,0.0,0.0,0.0,0.0,0.0,0.0,0
2464,['William Noyes'],CT,CT,['William Noyes'],,,,['William Noyes'],9503.62,9636.710949999997,0.0,0.0,0.0,550.8299999999999,10187.540949999997,2
2465,['William Olmsted'],CT,CT,,,['William Olmstead'],['William Olmstead'],,130.14,0.0,0.0,1.2555555555555555,1.2555555555555555,0.0,2.511111111111111,2
2466,['William Patterson'],MD,MD,,['William Patterson'],,"['William Paterson', 'William Patterson']",['William Patterson'],3234.46,0.0,1138.72358,0.0,31.0,89.9,1259.6235800000002,3
2467,['William Patterson'],NY,PA,,['William Patterson'],,"['William Paterson', 'William Patterson']",['William Patterson'],0.01,0.0,0.0,0.0,31.0,33.3,64.3,3
2468,['William Perry'],RI,RI,,,,,,79.05,0.0,0.0,0.0,0.0,0.0,0.0,0
2469,['William Plumbe'],CT,CT,"['William Plumbe', 'William Plumb']",,,,['William Plumb'],6656.82,244.84024999999997,0.0,0.0,0.0,2591.75,2836.59025,2
2470,['William Porter'],PA,PA,['William Porter'],['William Porter'],['William Porter'],,['William Porter'],7985.51,0.0,22.14583,23.711111111111112,0.0,2069.7,2115.556941111111,4
2471,['William Potter'],RI,RI,,,,,,491.55,0.0,0.0,0.0,0.0,0.0,0.0,0
2472,['William Potts'],MD,MD,['William Potts'],['William Potts'],,,,152.2314,396.1667,90.78888,0.0,0.0,0.0,486.95558,2
2473,['William Powell'],CT,CT,,['William Powell'],,,,26.83,0.0,175.24444,0.0,0.0,0.0,175.24444,1
2474,['William Rankin'],PA,PA,['William Rankin'],,['William Rankin'],,,94.73,59.88194,0.0,0.0,0.0,0.0,59.88194,2
2475,['William Rannals'],PA,PA,,,,,,652.56,0.0,0.0,0.0,0.0,0.0,0.0,0
2476,['William Read'],SC,SC,,,,,,4465.92,0.0,0.0,0.0,0.0,0.0,0.0,0
2477,['William Rhodes'],RI,RI,,,,,,452.26,0.0,0.0,0.0,0.0,0.0,0.0,0
2478,['William Ruibel'],PA,PA,['William Ruibel'],,,,,4720.64,2310.38893,0.0,0.0,0.0,0.0,2310.38893,1
2479,['William Rush'],PA,PA,['William Rush'],,['William Rush'],,,3424.16,3817.22368,0.0,51.13333333333333,0.0,0.0,3868.3570133333333,2
2480,['William Russell'],CT,CT,['William Russell'],['William Russell'],['William Russell'],,['William Russell'],80.0,0.0,159.92499,0.0,0.0,177.95999999999998,337.88499,4
2481,['William Scott'],SC,SC,,,,,,369.86,0.0,0.0,0.0,0.0,0.0,0.0,0
2482,"['William Shiphen', 'Doct Jun William']",PA,PA,,,,,,2241.36,0.0,0.0,0.0,0.0,0.0,0.0,0
2483,['William Sinclair'],MD,MD,,,,,['William Sinclair'],294.66,0.0,0.0,0.0,0.0,283.3,283.3,1
2484,['William Sitgreaves'],PA,PA,,,['William Sitgreaves'],,,1277.57,0.0,0.0,1277.5777777777778,0.0,0.0,1277.5777777777778,1
